,year,country,province,region_1,lat,lon,location,avg_temp,min_temp,max_temp
26357,2009.0,US,New York,Long Island,40.7127281,-74.0060152,1,18.722429906542057,0.6,35.0
26368,2010.0,New Zealand,Martinborough,,-41.2183252,175.4594856,0,,,
26377,2009.0,New Zealand,Waiheke Island,,-36.79310825,175.08838633700125,0,,,
26385,2005.0,Spain,Andalucia,Málaga,37.178055,-3.600833,1,21.500934579439253,1.6,41.8
26405,2007.0,US,California,Sonoma Mountain,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
26418,2012.0,Italy,Veneto,Prosecco,45.666668,12.25,1,20.311682242990653,1.2,38.2
26420,2011.0,US,California,Howell Mountain,36.778259,-119.417931,1,22.850000000000005,2.8,41.7
26426,2011.0,Italy,Veneto,Soave Classico Superiore,45.666668,12.25,1,20.5981308411215,2.0,37.4
26461,2008.0,Italy,Veneto,Valpolicella Classico Superiore,45.666668,12.25,1,19.57336448598131,4.0,33.6
26469,2002.0,Italy,Veneto,Amarone della Valpolicella Classico,45.666668,12.25,1,19.124766355140185,0.8,36.0
26491,2015.0,Turkey,Ankara,,39.9207886,32.8540482,1,18.78177570093458,-3.0,38.0
26570,2012.0,Italy,Sicily & Sardinia,Malvasia delle Lipari,39.373062,9.157212,1,21.898130841121496,5.0,41.8
26662,2006.0,US,California,Stags Leap District,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
26685,2005.0,US,California,Napa-Mendocino-Sonoma-Marin,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
26702,2014.0,US,America,,33.737886,-87.2525024,1,22.252659574468087,0.0,37.0
26707,2015.0,Austria,Austria,,47.8356897,14.221707888560598,1,15.861214953271029,0.1,36.3
26769,2014.0,US,California,Bennett Valley,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
26777,2013.0,US,California,Chalk Hill,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
26803,2012.0,Turkey,Ankara,,39.9207886,32.8540482,1,20.634579439252335,-3.4,40.0
26881,2012.0,US,Oregon,Columbia Valley (OR),45.4206749,-122.670649,1,16.184579439252335,-0.6,38.9
26886,2013.0,US,Oregon,Columbia Valley (OR),45.4206749,-122.670649,1,16.36121495327103,0.0,36.1
26890,2003.0,US,California,Green Valley,36.778259,-119.417931,1,23.871962616822426,3.9,41.7
26926,2011.0,Chile,Molina,,-35.1139703,-71.2799798,0,,,
26949,2009.0,Italy,Sicily & Sardinia,Cannonau di Sardegna,39.373062,9.157212,1,21.606542056074773,6.8,38.8
27079,2004.0,Australia,New South Wales,Hunter Valley,-33.9175545,151.2291515,0,,,
27096,2004.0,Australia,Victoria,Rutherglen,-21.2309116,148.9741517,0,,,
27107,2013.0,Spain,Catalonia,Catalunya,41.390205,2.154007,1,20.815420560747665,6.9,33.0
27108,2006.0,Brazil,Vale dos Vinhedos,,-29.18157965,-51.58327780130589,0,,,
27115,2013.0,Uruguay,Juanico,,-34.5952681,-56.2552383,0,,,
27130,2012.0,Australia,Tasmania,Tasmania,-31.95321805,152.55553581840277,0,,,
27197,2007.0,Germany,Rheingau,,50.0442658,8.1915377,1,16.23551401869159,0.0,35.9
27211,2013.0,Mexico,Valle de Guadalupe,,21.0113273,-102.6147189,1,,,
27215,2013.0,US,Michigan,Michigan,41.7075394,-86.8950297,1,16.006103286384974,-7.0,33.6
27224,2013.0,US,Arizona,Cochise County,34.048927,-111.093735,1,20.05878378378378,0.0,37.0
27241,2015.0,Spain,Catalonia,Cava,41.390205,2.154007,1,21.10654205607477,6.0,33.0
27256,2016.0,US,California,Monterey,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
27259,2016.0,US,California,Anderson Valley,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
27267,2007.0,Portugal,Tejo,,38.7490834,-9.1398309,1,19.55607476635514,8.7,37.4
27268,2010.0,France,Provence,Côtes de Provence Sainte-Victoire,46.0974492,4.5808081,1,16.452879581151834,-0.3,34.6
27270,2009.0,US,Oregon,Eola-Amity Hills,45.4206749,-122.670649,1,16.876635514018695,-0.6,41.1
27283,2013.0,France,Provence,Côtes de Provence La Londe,46.0974492,4.5808081,1,15.619718309859154,-1.8,33.3
27322,2011.0,US,California,Mt. Harlan,36.778259,-119.417931,1,22.850000000000005,2.8,41.7
27325,2010.0,Germany,Baden,,53.0023496,9.0820955,1,13.799532710280376,-3.3,35.0
27351,2015.0,US,Oregon,Applegate Valley,45.4206749,-122.670649,1,17.802336448598133,1.7,39.4
27356,2013.0,England,England,,52.1911849,-2.2206585,1,,,
27364,2014.0,England,England,,52.1911849,-2.2206585,1,,,
27394,2012.0,US,Washington,Ancient Lakes,38.8950368,-77.0365427,1,22.035046728971963,4.4,40.6
27399,2012.0,US,Washington,Puget Sound,38.8950368,-77.0365427,1,22.035046728971963,4.4,40.6
27418,2009.0,Australia,Victoria,Yarra Valley,-21.2309116,148.9741517,0,,,
27532,2004.0,Portugal,Bucelas,,38.9016248,-9.118728,1,20.240654205607477,8.0,39.0
27533,2004.0,Portugal,Ribatejo,,38.8935253,-9.0396136,1,20.240654205607477,8.0,39.0
27583,2016.0,US,Washington,Lake Chelan,38.8950368,-77.0365427,1,21.784112149532714,-1.0,38.3
27586,2015.0,Australia,South Australia,Langhorne Creek,-34.7411213,138.6564373,0,,,
27610,1998.0,US,California,Redwood Valley,36.778259,-119.417931,1,21.845794392523363,3.9,42.8
27620,2000.0,Australia,South Australia,Eden Valley,-34.7411213,138.6564373,0,,,
27621,1998.0,France,Provence,Côtes de Provence,46.0974492,4.5808081,1,,,
27622,1998.0,US,California,Amador County,36.778259,-119.417931,1,21.845794392523363,3.9,42.8
27631,1997.0,US,California,Shenandoah Valley (CA),36.778259,-119.417931,1,23.298536585365852,3.3,42.2
27632,1997.0,South Africa,Stellenbosch,,-33.934444,18.869167,0,,,
27639,2003.0,France,Bordeaux,Sauternes,44.841225,-0.5800364,1,18.88271028037383,-2.1,40.7
27652,2002.0,Portugal,Alentejo,,38.0551003,-7.8605799,1,19.147196261682243,5.3,39.8
27656,2005.0,Germany,Rheingau,,50.0442658,8.1915377,1,16.548130841121495,0.2,35.0
27665,2005.0,Germany,Nahe,,53.7942267,10.13793,1,13.873364485981309,-1.8,34.2
27666,2005.0,US,California,Suisun Valley,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
27667,2003.0,US,California,Northern Sonoma,36.778259,-119.417931,1,23.871962616822426,3.9,41.7
27685,2010.0,Australia,South Australia,Adelaide Hills,-34.7411213,138.6564373,0,,,
27687,2010.0,South Africa,Robertson,,-33.802222,19.883611,0,,,
27716,2006.0,US,California,Chiles Valley,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
27754,2009.0,US,America,,33.737886,-87.2525024,1,,,
27759,2009.0,US,California,Sonoma County-Napa County,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
27790,2015.0,US,California,El Pomar District,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
27821,2015.0,France,Beaujolais,Régnié,46.1186123,4.6156707,1,17.716826923076923,-0.2,38.7
27837,2015.0,New Zealand,Waipara,,-43.058482,172.7602403,0,,,
27865,2013.0,US,California,High Valley,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
27905,2011.0,France,Bordeaux,Barsac,44.841225,-0.5800364,1,18.418691588785048,3.1,39.2
27906,2011.0,France,Bordeaux,Saint-Julien,44.841225,-0.5800364,1,18.418691588785048,3.1,39.2
27909,2011.0,France,Bordeaux,Margaux,44.841225,-0.5800364,1,18.418691588785048,3.1,39.2
27913,2011.0,France,Bordeaux,Saint-Émilion,44.841225,-0.5800364,1,18.418691588785048,3.1,39.2
27983,2014.0,US,California,Oak Knoll District,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
27990,2016.0,US,California,South Coast,36.778259,-119.417931,1,23.931775700934576,7.8,42.8
28020,2014.0,US,California,Yolo County,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
28026,2014.0,US,California,Madera,36.778259,-119.417931,1,25.482710280373833,6.1,43.3
28036,2012.0,US,California,Coombsville,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
28043,2010.0,US,California,San Luis Obispo County,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
28086,2006.0,Australia,Tasmania,Tasmania,-31.95321805,152.55553581840277,0,,,
28110,2005.0,Australia,South Australia,Clarendon,-34.7411213,138.6564373,0,,,
28126,2005.0,Australia,Victoria,Victoria,-21.2309116,148.9741517,0,,,
28131,2005.0,Australia,Victoria,Mornington Peninsula,-21.2309116,148.9741517,0,,,
28134,2004.0,US,California,Anderson Valley,36.778259,-119.417931,1,23.48738317757009,6.1,41.1
28137,2005.0,US,California,Mount Veeder,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
28140,2008.0,US,Oregon,Columbia Gorge (OR),45.4206749,-122.670649,1,15.628971962616822,-0.6,38.9
28141,2007.0,Portugal,Lisboa,,38.7077507,-9.1365919,1,19.55607476635514,8.7,37.4
28209,2004.0,US,California,Monterey County,36.778259,-119.417931,1,23.48738317757009,6.1,41.1
28227,2006.0,US,California,Sonoma,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
28263,2010.0,Italy,Sicily & Sardinia,Vermentino di Sardegna,39.373062,9.157212,1,20.713551401869157,4.0,37.0
28273,2007.0,Italy,Sicily & Sardinia,Cannonau di Sardegna,39.373062,9.157212,1,21.243925233644855,5.0,39.8
28290,2011.0,Italy,Veneto,Valpolicella Ripasso,45.666668,12.25,1,20.5981308411215,2.0,37.4
28314,2003.0,South Africa,Robertson,,-33.802222,19.883611,0,,,
28317,2005.0,Australia,South Australia,Limestone Coast,-34.7411213,138.6564373,0,,,
28324,2006.0,Australia,New South Wales,Hunter Valley,-33.9175545,151.2291515,0,,,
28347,2013.0,Australia,Victoria,Bendigo,-21.2309116,148.9741517,0,,,
28383,2007.0,France,Bordeaux,Sainte-Foy Bordeaux,44.841225,-0.5800364,1,17.252336448598133,1.6,36.4
28433,2009.0,US,California,Rockpile,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
28442,2008.0,US,Washington,Rattlesnake Hills,38.8950368,-77.0365427,1,21.203271028037385,2.2,36.7
28478,2009.0,Portugal,Alentejo,,38.0551003,-7.8605799,1,20.741121495327103,3.9,40.2
28536,2011.0,France,Bordeaux,Lussac Saint-Émilion,44.841225,-0.5800364,1,18.418691588785048,3.1,39.2
28554,2004.0,Spain,Levante,Utiel-Requena,37.89502725,-4.760875040624836,1,24.52196261682243,3.1,43.8
28562,2004.0,Spain,Catalonia,Terra Alta,41.390205,2.154007,1,21.288317757009345,5.8,34.0
28589,2007.0,US,Kentucky,Kentucky,39.5933684,-87.6111352,1,19.633802816901408,-10.9,28.5
28655,2016.0,Portugal,Palmela,,38.569601,-8.9011653,1,20.493457943925232,8.7,38.0
28681,2008.0,Canada,Ontario,Prince Edward County,47.26468685,-53.92039475377365,1,10.282710280373832,-9.8,23.6
28683,2008.0,US,California,San Francisco Bay-Livermore Valley,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
28684,2010.0,Italy,Veneto,Valpolicella,45.666668,12.25,1,19.44252336448598,2.0,36.6
28695,2009.0,Germany,Franken,,50.90197445,12.613723504582538,1,14.367289719626168,-3.3,34.1
28706,2013.0,France,Provence,Les Baux de Provence,46.0974492,4.5808081,1,15.619718309859154,-1.8,33.3
28738,2011.0,Italy,Veneto,Soave,45.666668,12.25,1,20.5981308411215,2.0,37.4
28743,2011.0,US,Oregon,Columbia Gorge (OR),45.4206749,-122.670649,1,15.433177570093457,-0.6,35.6
28784,2012.0,US,Oregon,Elkton Oregon,45.4206749,-122.670649,1,16.184579439252335,-0.6,38.9
28797,2012.0,Italy,Sicily & Sardinia,Vittoria,39.373062,9.157212,1,21.898130841121496,5.0,41.8
28799,2011.0,Italy,Sicily & Sardinia,Noto,39.373062,9.157212,1,21.28411214953271,5.0,37.2
28801,2013.0,Italy,Sicily & Sardinia,Alcamo,39.373062,9.157212,1,21.509345794392523,6.0,38.0
28897,2013.0,US,New York,Cayuga Lake,40.7127281,-74.0060152,1,19.642523364485978,-0.5,38.3
28944,2015.0,Italy,Sicily & Sardinia,Noto,39.373062,9.157212,1,21.9696261682243,3.0,39.0
28945,2015.0,Italy,Sicily & Sardinia,Vittoria,39.373062,9.157212,1,21.9696261682243,3.0,39.0
29004,2013.0,France,Bordeaux,Blaye Côtes de Bordeaux,44.841225,-0.5800364,1,17.451869158878505,1.7,35.8
29027,2008.0,Italy,Veneto,Valpolicella Superiore,45.666668,12.25,1,19.57336448598131,4.0,33.6
29029,2009.0,US,Oregon,McMinnville,45.4206749,-122.670649,1,16.876635514018695,-0.6,41.1
29045,2002.0,US,New York,North Fork of Long Island,40.7127281,-74.0060152,1,19.830841121495325,-2.2,37.8
29068,2006.0,US,Colorado,Grand Valley,39.579155,-104.8769227,1,16.27877358490566,-5.6,36.1
29117,2014.0,Germany,Baden,,53.0023496,9.0820955,1,15.128504672897193,-2.3,32.7
29184,2011.0,Italy,Sicily & Sardinia,Terre Siciliane,39.373062,9.157212,1,21.28411214953271,5.0,37.2
29193,2008.0,Chile,Peumo,,-34.3959163,-71.1694264,0,,,
29202,2010.0,Austria,Südsteiermark,,46.774124,15.667152141167598,1,15.717757009345796,-3.0,34.6
29246,2010.0,Spain,Catalonia,Costers del Segre,41.390205,2.154007,1,20.119158878504674,5.9,37.4
29283,2011.0,Hungary,Villány,,45.8697644,18.4555208,1,17.99719626168224,-1.5,36.3
29284,2009.0,Serbia,Župa,,42.9783907,20.3656588,1,,,
29289,2014.0,US,Idaho,Idaho,40.6536764,-79.3469844,1,16.424260355029585,-6.0,31.0
29302,2015.0,India,Nashik,,20.0112475,73.7902364,1,,,
29357,2015.0,France,Bordeaux,Entre-Deux-Mers,44.841225,-0.5800364,1,17.57383177570093,1.6,38.3
29365,2015.0,Australia,South Australia,Limestone Coast,-34.7411213,138.6564373,0,,,
29386,2012.0,US,California,Mt. Harlan,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
29420,2013.0,US,California,Fair Play,36.778259,-119.417931,1,24.64392523364486,5.6,43.3
29522,2015.0,South Africa,South Africa,,-23.0379481,30.6493787,0,,,
29566,2002.0,US,California,California,36.778259,-119.417931,1,23.41308411214953,4.4,42.8
29567,2001.0,US,California,Central Coast,36.778259,-119.417931,1,24.004205607476635,1.7,43.3
29569,2001.0,US,Oregon,Umpqua Valley,45.4206749,-122.670649,1,16.05747663551402,0.6,36.7
29571,2002.0,Australia,South Australia,South Australia,-34.7411213,138.6564373,0,,,
29572,2001.0,US,Oregon,Rogue Valley,45.4206749,-122.670649,1,16.05747663551402,0.6,36.7
29573,2001.0,US,California,El Dorado,36.778259,-119.417931,1,24.004205607476635,1.7,43.3
29575,2000.0,US,California,Livermore Valley,36.778259,-119.417931,1,23.11682242990654,6.7,41.1
29576,2001.0,Australia,South Australia,Southern Fleurieu,-34.7411213,138.6564373,0,,,
29580,2000.0,US,California,Lodi,36.778259,-119.417931,1,23.11682242990654,6.7,41.1
29582,2002.0,US,New York,New York,40.7127281,-74.0060152,1,19.830841121495325,-2.2,37.8
29583,2000.0,US,Oregon,Applegate Valley,45.4206749,-122.670649,1,16.6018779342723,0.6,36.7
29602,2016.0,Israel,Galilee,,32.6032121,35.4447957,1,,,
29621,2010.0,US,California,Clements Hills,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
29646,2005.0,US,California,Yountville,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
29674,2011.0,US,California,Bennett Valley,36.778259,-119.417931,1,22.850000000000005,2.8,41.7
29733,2013.0,US,Michigan,Leelanau Peninsula,41.7075394,-86.8950297,1,16.006103286384974,-7.0,33.6
29774,2010.0,New Zealand,Waiheke Island,,-36.79310825,175.08838633700125,0,,,
29819,2010.0,US,Oregon,Ribbon Ridge,45.4206749,-122.670649,1,15.20514018691589,1.1,36.7
29833,2016.0,France,Beaujolais,Moulin-à-Vent,46.1186123,4.6156707,1,16.61904761904762,1.0,34.3
29903,2011.0,Italy,Sicily & Sardinia,Cerasuolo di Vittoria Classico,39.373062,9.157212,1,21.28411214953271,5.0,37.2
29944,2013.0,Canada,Ontario,Beamsville Bench,47.26468685,-53.92039475377365,1,11.045754716981131,-3.9,23.7
29982,2007.0,Italy,Veneto,Veronese,45.666668,12.25,1,19.657943925233642,1.2,36.2
29987,2008.0,France,Bordeaux,Bordeaux Rosé,44.841225,-0.5800364,1,16.761682242990656,-0.1,34.4
29992,2007.0,Greece,Crete,,35.3084952,24.46334231842296,1,,,
30022,2011.0,Italy,Sicily & Sardinia,Contea di Sclafani,39.373062,9.157212,1,21.28411214953271,5.0,37.2
30036,2012.0,Italy,Sicily & Sardinia,Cannonau di Sardegna,39.373062,9.157212,1,21.898130841121496,5.0,41.8
30082,2010.0,Germany,Ahr,,50.5032704,7.8671361,1,13.406074766355141,-3.0,34.7
30106,2011.0,US,California,Clarksburg,36.778259,-119.417931,1,22.850000000000005,2.8,41.7
30140,2009.0,US,California,Red Hills Lake County,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
30142,2010.0,Greece,Drama,,41.1499443,24.1468286,1,,,
30149,2010.0,Israel,Golan Heights,,33.0408017,35.7392885,1,21.834579439252337,6.9,40.6
30224,2007.0,Mexico,Valle de Guadalupe,,21.0113273,-102.6147189,1,,,
30227,2011.0,US,Virginia,Shenandoah Valley,47.52326,-92.536571,1,13.007009345794392,-7.0,34.0
30250,2008.0,Australia,South Australia,Barossa Valley,-34.7411213,138.6564373,0,,,
30255,2009.0,France,Beaujolais,Beaujolais-Villages,46.1186123,4.6156707,1,17.34158415841584,-1.0,37.5
30265,2006.0,US,California,Oak Knoll District,36.778259,-119.417931,1,23.44716981132075,5.6,45.0
30269,2009.0,France,Beaujolais,Beaujolais,46.1186123,4.6156707,1,17.34158415841584,-1.0,37.5
30283,2011.0,France,Beaujolais,Beaujolais-Villages,46.1186123,4.6156707,1,17.43793103448276,0.8,37.0
30292,2009.0,US,California,Chalone,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
30300,2010.0,Italy,Sicily & Sardinia,Vittoria,39.373062,9.157212,1,20.713551401869157,4.0,37.0
30303,2009.0,Italy,Sicily & Sardinia,Alcamo,39.373062,9.157212,1,21.606542056074773,6.8,38.8
30459,2006.0,Chile,Molina,,-35.1139703,-71.2799798,0,,,
30460,2005.0,US,California,Cienega Valley,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
30508,2011.0,France,Bordeaux,Graves,44.841225,-0.5800364,1,18.418691588785048,3.1,39.2
30529,2014.0,Italy,Sicily & Sardinia,Nuragus di Cagliari,39.373062,9.157212,1,21.72710280373832,5.0,37.2
30531,2012.0,Romania,Romania,,45.49288425,21.71999265492126,1,14.433333333333332,10.9,19.1
30637,2008.0,Italy,Veneto,Veronese,45.666668,12.25,1,19.57336448598131,4.0,33.6
30663,2010.0,Cyprus,Pafos,,34.7743988,32.4231586,1,24.261999999999997,11.0,34.5
30735,2010.0,Italy,Veneto,Venezia,45.666668,12.25,1,19.44252336448598,2.0,36.6
30742,2011.0,Italy,Veneto,Prosecco,45.666668,12.25,1,20.5981308411215,2.0,37.4
30746,2011.0,Italy,Veneto,Marca Trevigiana,45.666668,12.25,1,20.5981308411215,2.0,37.4
30760,2006.0,Greece,Nemea,,37.955894,23.702099,1,22.862149532710283,8.0,39.8
30761,2007.0,Italy,Veneto,Marca Trevigiana,45.666668,12.25,1,19.657943925233642,1.2,36.2
30764,2007.0,Greece,Monemvasia,,36.6877741,23.0557988,1,,,
30777,2008.0,Greece,Samos,,37.72461615,26.81929189110984,1,24.16775700934579,7.0,39.4
30780,2008.0,US,California,Mt. Harlan,36.778259,-119.417931,1,23.722748815165875,4.4,44.4
30782,2007.0,France,Bordeaux,Bordeaux Supérieur,44.841225,-0.5800364,1,17.252336448598133,1.6,36.4
30783,2007.0,France,Bordeaux,Pomerol,44.841225,-0.5800364,1,17.252336448598133,1.6,36.4
30820,2015.0,US,California,Knights Valley,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
30835,2015.0,Hungary,Szekszárd,,46.3484884,18.701663,1,17.0592039800995,-2.7,37.7
30849,2001.0,South Africa,Franschhoek,,-33.909167,19.119444,0,,,
30868,1999.0,New Zealand,Gisborne,,-38.661326,178.0206487,0,,,
30904,2010.0,Australia,New South Wales,Hunter Valley,-33.9175545,151.2291515,0,,,
30964,2005.0,US,California,Yorkville Highlands,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
30977,2003.0,Australia,South Australia,Barossa,-34.7411213,138.6564373,0,,,
30981,2005.0,Spain,Catalonia,Catalunya,41.390205,2.154007,1,21.456074766355137,7.4,34.9
30999,2011.0,Italy,Veneto,Valdadige,45.666668,12.25,1,20.5981308411215,2.0,37.4
31016,2010.0,US,California,Suisun Valley,36.778259,-119.417931,1,22.446948356807514,3.9,43.3
31048,2013.0,Italy,Veneto,Prosecco,45.666668,12.25,1,19.66822429906542,4.0,38.2
31080,2001.0,France,Bordeaux,Saint-Émilion,44.841225,-0.5800364,1,17.678971962616824,0.9,36.4
31102,2000.0,Portugal,Palmela,,38.569601,-8.9011653,1,19.472727272727273,6.0,37.0
31103,1996.0,US,Oregon,Willamette Valley,45.4206749,-122.670649,1,15.839800995024877,2.2,37.8
31113,2012.0,US,California,San Benito County,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
31132,2015.0,US,California,Sonoma County-San Joaquin County,36.778259,-119.417931,1,24.21682242990654,6.1,42.2
31154,2009.0,US,California,Stags Leap District,36.778259,-119.417931,1,23.683644859813086,3.3,44.4
31178,2004.0,Spain,Levante,Jumilla,37.89502725,-4.760875040624836,1,24.52196261682243,3.1,43.8
31189,2012.0,US,California,Clements Hills,36.778259,-119.417931,1,24.43598130841121,3.3,43.9
31200,2005.0,US,California,Green Valley,36.778259,-119.417931,1,22.922535211267604,4.4,42.8
31217,2007.0,US,California,Diamond Mountain District,36.778259,-119.417931,1,23.181690140845074,3.9,43.9
31221,2011.0,Italy,Veneto,Prosecco di Conegliano e Valdobbiadene,45.666668,12.25,1,20.5981308411215,2.0,37.4
31225,2012.0,France,Bordeaux,Côtes de Bordeaux,44.841225,-0.5800364,1,17.52196261682243,0.2,39.1
31235,1999.0,US,New York,Long Island,40.7127281,-74.0060152,1,19.882710280373836,1.1,39.4
31237,1998.0,US,New York,North Fork of Long Island,40.7127281,-74.0060152,1,19.774766355140184,2.8,36.7
